operator,operating_country,depature,arrival,route,depart_time,arrive_time,duration_min,distance_km,speed_km_per_hour, price_eur ,intercity_or_international, price_per_km 
OBB,Austria,Vienna,Graz,Vienna-Graz,6:58:00 AM,9:33:00 AM,155,207.345,80.26258065, $19.90 ,Intercity, $0.10 
OBB,Austria,Vienna,Graz,Vienna-Graz,7:58:00 AM,10:33:00 AM,155,207.345,80.26258065, $14.90 ,Intercity, $0.07 
OBB,Austria,Vienna,Graz,Vienna-Graz,8:58:00 AM,11:33:00 AM,155,207.345,80.26258065, $19.90 ,Intercity, $0.10 
OBB,Austria,Vienna,Graz,Vienna-Graz,9:58:00 AM,12:33:00 PM,155,207.345,80.26258065, $19.90 ,Intercity, $0.10 
OBB,Austria,Vienna,Graz,Vienna-Graz,10:58:00 AM,1:33:00 PM,155,207.345,80.26258065, $14.90 ,Intercity, $0.07 
OBB,Austria,Vienna,Graz,Vienna-Graz,11:58:00 AM,2:33:00 PM,155,207.345,80.26258065, $14.90 ,Intercity, $0.07 
OBB,Austria,Vienna,Graz,Vienna-Graz,12:58:00 PM,3:33:00 PM,155,207.345,80.26258065, $14.90 ,Intercity, $0.07 
OBB,Austria,Vienna,Graz,Vienna-Graz,1:58:00 PM,4:33:00 PM,155,207.345,80.26258065, $19.90 ,Intercity, $0.10 
OBB,Austria,Vienna,Graz,Vienna-Graz,2:58:00 PM,5:33:00 PM,155,207.345,80.26258065, $24.90 ,Intercity, $0.12 
OBB,Austria,Vienna,Graz,Vienna-Graz,3:58:00 PM,6:33:00 PM,155,207.345,80.26258065, $24.90 ,Intercity, $0.12 
OBB,Austria,Vienna,Graz,Vienna-Graz,4:58:00 PM,7:33:00 PM,155,207.345,80.26258065, $24.90 ,Intercity, $0.12 
OBB,Austria,Vienna,Graz,Vienna-Graz,5:58:00 PM,8:33:00 PM,155,207.345,80.26258065, $19.90 ,Intercity, $0.10 
OBB,Austria,Vienna,Graz,Vienna-Graz,6:58:00 PM,9:33:00 PM,155,207.345,80.26258065, $14.90 ,Intercity, $0.07 
OBB,Austria,Vienna,Graz,Vienna-Graz,8:58:00 PM,11:33:00 PM,155,207.345,80.26258065, $14.90 ,Intercity, $0.07 
OBB,Austria,Vienna,Graz,Vienna-Graz,9:58:00 PM,12:33:00 AM,155,207.345,80.26258065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Graz,Vienna-Graz,5:58:00 AM,8:33:00 AM,155,207.345,80.26258065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Graz,Vienna-Graz,6:58:00 AM,9:33:00 AM,155,207.345,80.26258065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Graz,Vienna-Graz,8:58:00 AM,11:33:00 AM,155,207.345,80.26258065, $14.90 ,Intercity, $0.07 
OBB,Austria,Vienna,Graz,Vienna-Graz,9:58:00 AM,12:33:00 PM,155,207.345,80.26258065, $14.90 ,Intercity, $0.07 
OBB,Austria,Vienna,Graz,Vienna-Graz,10:58:00 AM,1:33:00 PM,155,207.345,80.26258065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Graz,Vienna-Graz,11:58:00 AM,2:33:00 PM,155,207.345,80.26258065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Graz,Vienna-Graz,12:58:00 PM,3:33:00 PM,155,207.345,80.26258065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Graz,Vienna-Graz,1:58:00 PM,4:33:00 PM,155,207.345,80.26258065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Graz,Vienna-Graz,2:58:00 PM,5:33:00 PM,155,207.345,80.26258065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Graz,Vienna-Graz,3:58:00 PM,6:33:00 PM,155,207.345,80.26258065, $14.90 ,Intercity, $0.07 
OBB,Austria,Vienna,Graz,Vienna-Graz,4:58:00 PM,7:33:00 PM,155,207.345,80.26258065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Graz,Vienna-Graz,5:58:00 PM,8:33:00 PM,155,207.345,80.26258065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Graz,Vienna-Graz,6:58:00 PM,9:33:00 PM,155,207.345,80.26258065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Graz,Vienna-Graz,8:58:00 PM,11:33:00 PM,155,207.345,80.26258065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Graz,Vienna-Graz,9:58:00 PM,12:33:00 AM,155,207.345,80.26258065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,4:55:00 AM,6:28:00 AM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,5:03:00 AM,6:21:00 AM,78,183.963,141.51, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,5:28:00 AM,6:43:00 AM,75,183.963,147.1704, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,5:55:00 AM,7:28:00 AM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,6:55:00 AM,8:28:00 AM,93,183.963,118.6858065, $39.30 ,Intercity, $0.21 
OBB,Austria,Vienna,Linz,Vienna-Linz,7:55:00 AM,9:28:00 AM,93,183.963,118.6858065, $34.90 ,Intercity, $0.19 
OBB,Austria,Vienna,Linz,Vienna-Linz,8:55:00 AM,10:28:00 AM,93,183.963,118.6858065, $39.30 ,Intercity, $0.21 
OBB,Austria,Vienna,Linz,Vienna-Linz,9:55:00 AM,11:28:00 AM,93,183.963,118.6858065, $39.30 ,Intercity, $0.21 
OBB,Austria,Vienna,Linz,Vienna-Linz,10:55:00 AM,12:28:00 PM,93,183.963,118.6858065, $24.90 ,Intercity, $0.14 
OBB,Austria,Vienna,Linz,Vienna-Linz,11:55:00 AM,1:28:00 PM,93,183.963,118.6858065, $39.30 ,Intercity, $0.21 
OBB,Austria,Vienna,Linz,Vienna-Linz,12:55:00 PM,2:28:00 PM,93,183.963,118.6858065, $24.90 ,Intercity, $0.14 
OBB,Austria,Vienna,Linz,Vienna-Linz,1:55:00 PM,3:28:00 PM,93,183.963,118.6858065, $39.30 ,Intercity, $0.21 
OBB,Austria,Vienna,Linz,Vienna-Linz,2:55:00 PM,4:28:00 PM,93,183.963,118.6858065, $39.30 ,Intercity, $0.21 
OBB,Austria,Vienna,Linz,Vienna-Linz,3:55:00 PM,5:28:00 PM,93,183.963,118.6858065, $39.30 ,Intercity, $0.21 
OBB,Austria,Vienna,Linz,Vienna-Linz,4:55:00 PM,6:28:00 PM,93,183.963,118.6858065, $39.30 ,Intercity, $0.21 
OBB,Austria,Vienna,Linz,Vienna-Linz,5:55:00 PM,7:28:00 PM,93,183.963,118.6858065, $34.90 ,Intercity, $0.19 
OBB,Austria,Vienna,Linz,Vienna-Linz,6:55:00 PM,8:28:00 PM,93,183.963,118.6858065, $39.30 ,Intercity, $0.21 
OBB,Austria,Vienna,Linz,Vienna-Linz,7:55:00 PM,9:28:00 PM,93,183.963,118.6858065, $34.90 ,Intercity, $0.19 
OBB,Austria,Vienna,Linz,Vienna-Linz,8:55:00 PM,10:28:00 PM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,9:55:00 PM,11:28:00 PM,93,183.963,118.6858065, $14.90 ,Intercity, $0.08 
OBB,Austria,Vienna,Linz,Vienna-Linz,4:55:00 AM,6:28:00 AM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,5:03:00 AM,6:21:00 AM,78,183.963,141.51, $34.90 ,Intercity, $0.19 
OBB,Austria,Vienna,Linz,Vienna-Linz,5:28:00 AM,6:43:00 AM,75,183.963,147.1704, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,5:55:00 AM,7:28:00 AM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,6:55:00 AM,8:28:00 AM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,7:28:00 AM,8:43:00 AM,75,183.963,147.1704, $19.90 ,Intercity, $0.11 
OBB,Austria,Vienna,Linz,Vienna-Linz,7:55:00 AM,9:28:00 AM,93,183.963,118.6858065, $29.90 ,Intercity, $0.16 
OBB,Austria,Vienna,Linz,Vienna-Linz,8:55:00 AM,10:28:00 AM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,9:55:00 AM,11:28:00 AM,93,183.963,118.6858065, $24.90 ,Intercity, $0.14 
OBB,Austria,Vienna,Linz,Vienna-Linz,10:55:00 AM,12:28:00 PM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,11:55:00 AM,1:28:00 PM,93,183.963,118.6858065, $24.90 ,Intercity, $0.14 
OBB,Austria,Vienna,Linz,Vienna-Linz,12:55:00 PM,2:28:00 PM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,1:55:00 PM,3:28:00 PM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,2:55:00 PM,4:28:00 PM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,3:55:00 PM,5:28:00 PM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,4:55:00 PM,6:28:00 PM,93,183.963,118.6858065, $14.90 ,Intercity, $0.08 
OBB,Austria,Vienna,Linz,Vienna-Linz,5:55:00 PM,7:28:00 PM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,6:55:00 PM,8:28:00 PM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,7:55:00 PM,9:28:00 PM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,8:55:00 PM,10:28:00 PM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Linz,Vienna-Linz,9:55:00 PM,11:28:00 PM,93,183.963,118.6858065, $9.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,5:28:00 AM,9:44:00 AM,256,500.812,117.3778125, $39.90 ,Intercity, $0.08 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,6:28:00 AM,10:44:00 AM,256,500.812,117.3778125, $54.90 ,Intercity, $0.11 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,7:28:00 AM,11:44:00 AM,256,500.812,117.3778125, $59.90 ,Intercity, $0.12 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,8:28:00 AM,12:44:00 PM,256,500.812,117.3778125, $59.90 ,Intercity, $0.12 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,9:28:00 AM,1:44:00 PM,256,500.812,117.3778125, $69.90 ,Intercity, $0.14 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,10:28:00 AM,2:44:00 PM,256,500.812,117.3778125, $69.90 ,Intercity, $0.14 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,11:28:00 AM,3:44:00 PM,256,500.812,117.3778125, $54.90 ,Intercity, $0.11 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,12:28:00 PM,4:44:00 PM,256,500.812,117.3778125, $59.90 ,Intercity, $0.12 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,1:28:00 PM,5:44:00 PM,256,500.812,117.3778125, $80.70 ,Intercity, $0.16 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,2:28:00 PM,6:44:00 PM,256,500.812,117.3778125, $69.90 ,Intercity, $0.14 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,3:28:00 PM,7:44:00 PM,256,500.812,117.3778125, $59.90 ,Intercity, $0.12 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,4:28:00 PM,8:44:00 PM,256,500.812,117.3778125, $69.90 ,Intercity, $0.14 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,5:28:00 PM,9:44:00 PM,256,500.812,117.3778125, $59.90 ,Intercity, $0.12 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,6:28:00 PM,10:48:00 PM,260,500.812,115.572, $59.90 ,Intercity, $0.12 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,7:28:00 PM,11:48:00 PM,260,500.812,115.572, $49.90 ,Intercity, $0.10 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,5:28:00 AM,9:44:00 AM,256,500.812,117.3778125, $24.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,6:28:00 AM,10:44:00 AM,256,500.812,117.3778125, $34.90 ,Intercity, $0.07 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,7:28:00 AM,11:44:00 AM,256,500.812,117.3778125, $39.90 ,Intercity, $0.08 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,8:28:00 AM,12:44:00 PM,256,500.812,117.3778125, $49.90 ,Intercity, $0.10 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,9:28:00 AM,1:44:00 PM,256,500.812,117.3778125, $49.90 ,Intercity, $0.10 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,10:28:00 AM,2:44:00 PM,256,500.812,117.3778125, $49.90 ,Intercity, $0.10 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,11:28:00 AM,3:59:00 PM,271,500.812,110.8808856, $39.90 ,Intercity, $0.08 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,12:28:00 PM,4:44:00 PM,256,500.812,117.3778125, $44.90 ,Intercity, $0.09 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,1:28:00 PM,5:44:00 PM,256,500.812,117.3778125, $24.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,2:28:00 PM,6:44:00 PM,256,500.812,117.3778125, $39.90 ,Intercity, $0.08 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,3:28:00 PM,7:44:00 PM,256,500.812,117.3778125, $39.90 ,Intercity, $0.08 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,4:28:00 PM,8:44:00 PM,256,500.812,117.3778125, $44.90 ,Intercity, $0.09 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,5:28:00 PM,9:44:00 PM,256,500.812,117.3778125, $29.90 ,Intercity, $0.06 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,6:28:00 PM,10:48:00 PM,260,500.812,115.572, $24.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Innsbruck,Vienna-Innsbruck,7:28:00 PM,11:48:00 PM,260,500.812,115.572, $24.90 ,Intercity, $0.05 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,5:56:00 AM,7:44:00 AM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,6:56:00 AM,8:44:00 AM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,7:56:00 AM,9:44:00 AM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,8:56:00 AM,10:44:00 AM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,9:56:00 AM,11:44:00 AM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,10:56:00 AM,12:44:00 PM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,11:56:00 AM,1:44:00 PM,108,192.567,106.9816667, $29.90 ,Intercity, $0.16 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,12:56:00 PM,2:44:00 PM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,1:56:00 PM,3:44:00 PM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,2:56:00 PM,4:44:00 PM,108,192.567,106.9816667, $39.90 ,Intercity, $0.21 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,3:56:00 PM,5:44:00 PM,108,192.567,106.9816667, $50.70 ,Intercity, $0.26 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,4:56:00 PM,6:44:00 PM,108,192.567,106.9816667, $29.90 ,Intercity, $0.16 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,5:56:00 PM,7:44:00 PM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,6:56:00 PM,8:44:00 PM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,7:56:00 PM,9:44:00 PM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,8:56:00 PM,10:48:00 PM,112,192.567,103.1608929, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,9:56:00 PM,11:48:00 PM,112,192.567,103.1608929, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,5:56:00 AM,7:44:00 AM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,6:56:00 AM,8:44:00 AM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,7:56:00 AM,9:44:00 AM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,8:56:00 AM,10:44:00 AM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,9:56:00 AM,11:44:00 AM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,10:56:00 AM,12:44:00 PM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,11:56:00 AM,1:44:00 PM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,12:56:00 PM,2:44:00 PM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,1:56:00 PM,3:44:00 PM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,2:56:00 PM,4:44:00 PM,108,192.567,106.9816667, $39.90 ,Intercity, $0.21 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,3:56:00 PM,5:44:00 PM,108,192.567,106.9816667, $50.70 ,Intercity, $0.26 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,4:56:00 PM,6:44:00 PM,108,192.567,106.9816667, $29.90 ,Intercity, $0.16 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,5:56:00 PM,7:44:00 PM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,6:56:00 PM,8:44:00 PM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,7:56:00 PM,9:44:00 PM,108,192.567,106.9816667, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,8:56:00 PM,10:48:00 PM,112,192.567,103.1608929, $19.90 ,Intercity, $0.10 
OBB,Austria,Salzburg,Innsbruck,Salzburg-Innsbruck,9:56:00 PM,11:48:00 PM,112,192.567,103.1608929, $19.90 ,Intercity, $0.10 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,6:24:00 AM,10:19:00 AM,235,324.47,82.84340426, $44.90 ,Intercity, $0.14 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,7:24:00 AM,11:19:00 AM,235,324.47,82.84340426, $19.90 ,Intercity, $0.06 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,8:24:00 AM,12:19:00 PM,235,324.47,82.84340426, $29.90 ,Intercity, $0.09 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,10:24:00 AM,2:19:00 PM,235,324.47,82.84340426, $39.90 ,Intercity, $0.12 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,11:24:00 AM,3:19:00 PM,235,324.47,82.84340426, $29.90 ,Intercity, $0.09 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,12:24:00 PM,4:19:00 PM,235,324.47,82.84340426, $44.90 ,Intercity, $0.14 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,2:24:00 PM,6:19:00 PM,235,324.47,82.84340426, $39.90 ,Intercity, $0.12 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,4:24:00 PM,8:19:00 PM,235,324.47,82.84340426, $39.90 ,Intercity, $0.12 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,5:24:00 PM,9:19:00 PM,235,324.47,82.84340426, $29.90 ,Intercity, $0.09 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,6:24:00 PM,10:19:00 PM,235,324.47,82.84340426, $29.90 ,Intercity, $0.09 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,6:24:00 AM,10:19:00 AM,235,324.47,82.84340426, $19.90 ,Intercity, $0.06 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,7:24:00 AM,11:19:00 AM,235,324.47,82.84340426, $19.90 ,Intercity, $0.06 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,8:24:00 AM,12:19:00 PM,235,324.47,82.84340426, $19.90 ,Intercity, $0.06 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,10:24:00 AM,2:19:00 PM,235,324.47,82.84340426, $19.90 ,Intercity, $0.06 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,11:24:00 AM,3:19:00 PM,235,324.47,82.84340426, $19.90 ,Intercity, $0.06 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,12:24:00 PM,4:19:00 PM,235,324.47,82.84340426, $19.90 ,Intercity, $0.06 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,2:24:00 PM,6:19:00 PM,235,324.47,82.84340426, $24.90 ,Intercity, $0.08 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,4:24:00 PM,8:19:00 PM,235,324.47,82.84340426, $19.90 ,Intercity, $0.06 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,5:24:00 PM,9:19:00 PM,235,324.47,82.84340426, $19.90 ,Intercity, $0.06 
OBB,Austria,Vienna,Klagenfurt,Vienna-Klagenfurt,6:24:00 PM,10:19:00 PM,235,324.47,82.84340426, $19.90 ,Intercity, $0.06 
OBB,Austria,Vienna,Bregenz,Vienna-Bregenz,6:28:00 AM,1:17:00 PM,409,693.168,101.6872372, $54.90 ,Intercity, $0.08 
OBB,Austria,Vienna,Bregenz,Vienna-Bregenz,8:28:00 AM,3:17:00 PM,409,693.168,101.6872372, $59.90 ,Intercity, $0.09 
OBB,Austria,Vienna,Bregenz,Vienna-Bregenz,10:28:00 AM,5:17:00 PM,409,693.168,101.6872372, $69.90 ,Intercity, $0.10 
OBB,Austria,Vienna,Bregenz,Vienna-Bregenz,12:28:00 PM,7:17:00 PM,409,693.168,101.6872372, $59.90 ,Intercity, $0.09 
OBB,Austria,Vienna,Bregenz,Vienna-Bregenz,2:28:00 PM,9:17:00 PM,409,693.168,101.6872372, $69.90 ,Intercity, $0.10 
OBB,Austria,Vienna,Bregenz,Vienna-Bregenz,4:28:00 PM,11:17:00 PM,409,693.168,101.6872372, $69.90 ,Intercity, $0.10 
OBB,Austria,Vienna,Bregenz,Vienna-Bregenz,5:28:00 PM,12:17:00 AM,409,693.168,101.6872372, $59.90 ,Intercity, $0.09 
OBB,Austria,Vienna,Bregenz,Vienna-Bregenz,6:28:00 AM,1:17:00 PM,409,693.168,101.6872372, $34.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Bregenz,Vienna-Bregenz,8:28:00 AM,3:17:00 PM,409,693.168,101.6872372, $49.90 ,Intercity, $0.07 
OBB,Austria,Vienna,Bregenz,Vienna-Bregenz,10:28:00 AM,5:17:00 PM,409,693.168,101.6872372, $49.90 ,Intercity, $0.07 
OBB,Austria,Vienna,Bregenz,Vienna-Bregenz,12:28:00 PM,7:17:00 PM,409,693.168,101.6872372, $44.90 ,Intercity, $0.06 
OBB,Austria,Vienna,Bregenz,Vienna-Bregenz,2:28:00 PM,9:17:00 PM,409,693.168,101.6872372, $39.90 ,Intercity, $0.06 
OBB,Austria,Vienna,Bregenz,Vienna-Bregenz,4:28:00 PM,11:17:00 PM,409,693.168,101.6872372, $44.90 ,Intercity, $0.06 
OBB,Austria,Vienna,Bregenz,Vienna-Bregenz,5:28:00 PM,12:17:00 AM,409,693.168,101.6872372, $34.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Villach,Vienna-Villach,6:24:00 AM,10:44:00 AM,260,362.74,83.70923077, $54.90 ,Intercity, $0.15 
OBB,Austria,Vienna,Villach,Vienna-Villach,7:24:00 AM,11:48:00 AM,264,362.74,82.44090909, $19.90 ,Intercity, $0.05 
OBB,Austria,Vienna,Villach,Vienna-Villach,8:24:00 AM,12:46:00 PM,262,362.74,83.07022901, $29.90 ,Intercity, $0.08 
OBB,Austria,Vienna,Villach,Vienna-Villach,10:24:00 AM,2:46:00 PM,262,362.74,83.07022901, $39.90 ,Intercity, $0.11 
OBB,Austria,Vienna,Villach,Vienna-Villach,11:24:00 AM,3:48:00 PM,264,362.74,82.44090909, $29.90 ,Intercity, $0.08 
OBB,Austria,Vienna,Villach,Vienna-Villach,12:24:00 PM,4:44:00 PM,260,362.74,83.70923077, $44.90 ,Intercity, $0.12 
OBB,Austria,Vienna,Villach,Vienna-Villach,2:24:00 PM,6:46:00 PM,262,362.74,83.07022901, $39.90 ,Intercity, $0.11 
OBB,Austria,Vienna,Villach,Vienna-Villach,4:24:00 PM,8:46:00 PM,262,362.74,83.07022901, $39.90 ,Intercity, $0.11 
OBB,Austria,Vienna,Villach,Vienna-Villach,5:24:00 PM,9:48:00 PM,264,362.74,82.44090909, $29.90 ,Intercity, $0.08 
OBB,Austria,Vienna,Villach,Vienna-Villach,6:24:00 PM,10:46:00 PM,262,362.74,83.07022901, $29.90 ,Intercity, $0.08 
